scenario,group,day,S,I_P,I_W,R_P,total,pressure,risk_ratio
uncertainty_alpha_2_cv_0.15,uncertainty,40,0.018049706130677773,0.11420710039586322,0.005367746908462123,0.8623754465649965,0.9999999999999997,0.11957484730432534,0.04700011549068758
uncertainty_alpha_2_cv_0.15,uncertainty,41,0.01900126017384019,0.10867914802827375,0.005588686609316419,0.8667309051885693,0.9999999999999997,0.11426783463759016,0.0514237248884439
uncertainty_alpha_2_cv_0.15,uncertainty,42,0.019974584747833868,0.10352642193437256,0.005811225951725849,0.8706877673660673,0.9999999999999996,0.10933764788609841,0.05613278082197895
uncertainty_alpha_2_cv_0.15,uncertainty,43,0.020968814612202305,0.09872244352413495,0.006035261883288139,0.8742734799803742,0.9999999999999996,0.10475770540742309,0.06113363555281816
uncertainty_alpha_2_cv_0.15,uncertainty,44,0.021983014048885672,0.09424271831183398,0.0062607075686893525,0.8775135600705906,0.9999999999999996,0.10050342588052333,0.06643173797230338
uncertainty_alpha_2_cv_0.15,uncertainty,45,0.023016179804115456,0.09006458856430515,0.006487492674183412,0.8804317389573956,0.9999999999999996,0.09655208123848856,0.07203155843599299
uncertainty_alpha_2_cv_0.15,uncertainty,46,0.02406724419171903,0.08616709662625763,0.006715563520335537,0.8830500956616874,0.9999999999999996,0.09288266014659316,0.07793651850037046
uncertainty_alpha_2_cv_0.15,uncertainty,47,0.025135078436900857,0.08253085826157028,0.006944882927857604,0.8853891803736709,0.9999999999999996,0.08947574118942789,0.08414892410117374
uncertainty_alpha_2_cv_0.15,uncertainty,48,0.026218496059862175,0.07913794520450475,0.00717543000382139,0.8874681287318112,0.9999999999999996,0.08631337520832613,0.09066990538203847
uncertainty_alpha_2_cv_0.15,uncertainty,49,0.027316256457346637,0.07597177640420819,0.007407199591217631,0.8893047675472271,0.9999999999999996,0.08337897599542582,0.09749936018091233
uncertainty_alpha_2_cv_0.15,uncertainty,50,0.02842706844990043,0.07301701722459775,0.007640201682566878,0.8909157126429346,0.9999999999999996,0.08065721890716462,0.10463590506670369
uncertainty_alpha_2_cv_0.30,uncertainty,0,0.98,0.01,0.01,0.0,1.0,0.02,1.0
uncertainty_alpha_2_cv_0.30,uncertainty,1,0.9488471483876719,0.01957438349293876,0.030562735594771434,0.0010157325246179902,1.0,0.050137119087710194,1.561363892037601
uncertainty_alpha_2_cv_0.30,uncertainty,2,0.883280477720683,0.0387752123034944,0.0749329674731863,0.0030113425026364357,1.0000000000000002,0.1137081797766807,1.9324966395202272
uncertainty_alpha_2_cv_0.30,uncertainty,3,0.7608922341644411,0.07853999353088682,0.1535609198456125,0.007006852459059584,1.0,0.2321009133764993,1.9551939456835168
uncertainty_alpha_2_cv_0.30,uncertainty,4,0.5716471825515254,0.16223434970374503,0.25091832988819274,0.015200137856536636,0.9999999999999998,0.4131526795919378,1.5466412035823047
uncertainty_alpha_2_cv_0.30,uncertainty,5,0.34999139281840147,0.32226719210561255,0.29584464882715233,0.031896766248833266,0.9999999999999997,0.6181118409327648,0.9180104462206594
uncertainty_alpha_2_cv_0.30,uncertainty,6,0.16871815072454,0.5401571284227988,0.22868504158827477,0.06243967926438604,0.9999999999999996,0.7688421700110736,0.4233676268533393
uncertainty_alpha_2_cv_0.30,uncertainty,7,0.06762594299413602,0.7055161066975514,0.11965629444113016,0.10720165586718208,0.9999999999999997,0.8251724011386815,0.1696010811166722
uncertainty_alpha_2_cv_0.30,uncertainty,8,0.02546096093579142,0.7644780796903455,0.05035740069120681,0.15970355868265596,0.9999999999999997,0.8148354803815523,0.0658716083940618
uncertainty_alpha_2_cv_0.30,uncertainty,9,0.010061157917604405,0.756437074585256,0.020005826568517134,0.21349594092862217,0.9999999999999998,0.7764429011537731,0.02644744320535327
uncertainty_alpha_2_cv_0.30,uncertainty,10,0.004594736506474456,0.7218170841666062,0.008212419169307603,0.26537576015761155,0.9999999999999998,0.7300295033359138,0.01137742421099589
uncertainty_alpha_2_cv_0.30,uncertainty,11,0.0026792071008310335,0.6793937845813475,0.0036986502296544052,0.3142283580881668,0.9999999999999998,0.6830924348110019,0.005444044843497602
uncertainty_alpha_2_cv_0.30,uncertainty,12,0.0020777082769871088,0.6361691207970485,0.0019510062771701017,0.35980216464879405,0.9999999999999998,0.6381201270742186,0.0030668044288690247
uncertainty_alpha_2_cv_0.30,uncertainty,13,0.0019949520687866057,0.5945677976591813,0.0012816544934128077,0.402155595778619,0.9999999999999998,0.5958494521525941,0.002155606977805883
uncertainty_alpha_2_cv_0.30,uncertainty,14,0.0021352057629357587,0.5553612623928559,0.0010527198369904,0.44145081200721764,0.9999999999999998,0.5564139822298463,0.001895558635931144
uncertainty_alpha_2_cv_0.30,uncertainty,15,0.0023826678457879646,0.5187237338114465,0.0010141338526209998,0.4778794644901442,0.9999999999999997,0.5197378676640675,0.001955055815876033
uncertainty_alpha_2_cv_0.30,uncertainty,16,0.0026897152414962064,0.4846111515150039,0.0010633752426910915,0.5116357580008084,0.9999999999999996,0.48567452675769496,0.0021942855408232775
uncertainty_alpha_2_cv_0.30,uncertainty,17,0.003035944911775855,0.4529009681384201,0.0011564206348083767,0.5429066663149953,0.9999999999999996,0.4540573887732285,0.002553363132699111
uncertainty_alpha_2_cv_0.30,uncertainty,18,0.0034123788944472834,0.4234455703181452,0.0012734827589276404,0.5718685680284795,0.9999999999999997,0.42471905307707286,0.0030074296395894307
uncertainty_alpha_2_cv_0.30,uncertainty,19,0.0038150607372082744,0.39609331178305907,0.0014052599762143098,0.598686367503518,0.9999999999999997,0.3974985717592734,0.0035478003147500076
uncertainty_alpha_2_cv_0.30,uncertainty,20,0.004242332175086834,0.3706968914069369,0.0015471770762034425,0.6235135993417724,0.9999999999999996,0.37224406848314034,0.004173698544736407
uncertainty_alpha_2_cv_0.30,uncertainty,21,0.004693620968839372,0.34711658820821045,0.0016968712005919365,0.6464929196223579,0.9999999999999996,0.3488134594088024,0.0048884762590893655
uncertainty_alpha_2_cv_0.30,uncertainty,22,0.005168877191467397,0.32522133469077324,0.0018530503300759412,0.6677567377876831,0.9999999999999997,0.3270743850208492,0.0056978129428005
uncertainty_alpha_2_cv_0.30,uncertainty,23,0.005668299477214211,0.30488886029391443,0.0020149555516566654,0.6874278846772144,0.9999999999999997,0.3069038158455711,0.006608819849023798
uncertainty_alpha_2_cv_0.30,uncertainty,24,0.006192196061685635,0.28600543322061456,0.002182099032734784,0.7056202716849648,0.9999999999999998,0.28818753225334937,0.007629571956598424
uncertainty_alpha_2_cv_0.30,uncertainty,25,0.006740910828554366,0.2684654348234764,0.0023541324480589603,0.72243952189991,0.9999999999999998,0.2708195672715354,0.008768847466739503
uncertainty_alpha_2_cv_0.30,uncertainty,26,0.00731478184776645,0.2521708731969031,0.0025307792549943506,0.7379835657003359,0.9999999999999998,0.25470165245189746,0.010035969749044873
uncertainty_alpha_2_cv_0.30,uncertainty,27,0.00791411675344803,0.23703088540419606,0.0027117992408134174,0.7523431986015422,0.9999999999999997,0.23974268464500947,0.011440699958527057
uncertainty_alpha_2_cv_0.30,uncertainty,28,0.008539177196764312,0.2229612512829145,0.0028969698937076627,0.7656026016266133,0.9999999999999998,0.22585822117662216,0.012993154088607581
uncertainty_alpha_2_cv_0.30,uncertainty,29,0.00919016841599583,0.20988392917720475,0.0030860768058198693,0.7778398256009793,0.9999999999999998,0.21297000598302462,0.01470373085694569
uncertainty_alpha_2_cv_0.30,uncertainty,30,0.009867231858514494,0.19772661782549728,0.0032789090568074723,0.7891272412591805,0.9999999999999998,0.20100552688230475,0.016583043258754662
uncertainty_alpha_2_cv_0.30,uncertainty,31,0.010570439752692047,0.18642234561304225,0.0034752574086611547,0.7995319572256043,0.9999999999999998,0.1898976030217034,0.018641850027328606
uncertainty_alpha_2_cv_0.30,uncertainty,32,0.011299791025485824,0.17590908690310325,0.003674914121542541,0.809116207949868,0.9999999999999997,0.17958400102464578,0.020890985146019257
uncertainty_alpha_2_cv_0.30,uncertainty,33,0.01205520824112767,0.1661294044510343,0.0038776736899621043,0.8179377136178756,0.9999999999999997,0.17000707814099641,0.02334128448106865
uncertainty_alpha_2_cv_0.30,uncertainty,34,0.012836535355869403,0.1570301165539259,0.004083334120542136,0.8260500139696623,0.9999999999999997,0.16111345067446803,0.026003509455078788
uncertainty_alpha_2_cv_0.30,uncertainty,35,0.01364353619332723,0.14856198749629512,0.004291698468477624,0.8335027778418997,0.9999999999999998,0.15285368596477275,0.02888826772450558
uncertainty_alpha_2_cv_0.30,uncertainty,36,0.014475893553232921,0.14067943980303457,0.004502576498469487,0.8403420901452627,0.9999999999999998,0.14518201630150407,0.03200593139106574
uncertainty_alpha_2_cv_0.30,uncertainty,37,0.015333208905396785,0.13334028686618954,0.004715786355350381,0.846610717873063,0.9999999999999997,0.13805607322153993,0.03536655324645278
uncertainty_alpha_2_cv_0.30,uncertainty,38,0.01621500262386517,0.12650548456983007,0.004931156174691838,0.8523483566316126,0.9999999999999997,0.1314366407445219,0.038979781718237495
uncertainty_alpha_2_cv_0.30,uncertainty,39,0.017120714740381515,0.12013890063053204,0.005148525551362942,0.8575918590777232,0.9999999999999997,0.12528742618189498,0.04285477496748875
uncertainty_alpha_2_cv_0.30,uncertainty,40,0.018049706130677773,0.11420710039586322,0.005367746908462123,0.8623754465649965,0.9999999999999997,0.11957484730432534,0.04700011549068758
uncertainty_alpha_2_cv_0.30,uncertainty,41,0.01900126017384019,0.10867914802827375,0.005588686609316419,0.8667309051885693,0.9999999999999997,0.11426783463759016,0.0514237248884439
uncertainty_alpha_2_cv_0.30,uncertainty,42,0.019974584747833868,0.10352642193437256,0.005811225951725849,0.8706877673660673,0.9999999999999996,0.10933764788609841,0.05613278082197895
uncertainty_alpha_2_cv_0.30,uncertainty,43,0.020968814612202305,0.09872244352413495,0.006035261883288139,0.8742734799803742,0.9999999999999996,0.10475770540742309,0.06113363555281816
uncertainty_alpha_2_cv_0.30,uncertainty,44,0.021983014048885672,0.09424271831183398,0.0062607075686893525,0.8775135600705906,0.9999999999999996,0.10050342588052333,0.06643173797230338
uncertainty_alpha_2_cv_0.30,uncertainty,45,0.023016179804115456,0.09006458856430515,0.006487492674183412,0.8804317389573956,0.9999999999999996,0.09655208123848856,0.07203155843599299
uncertainty_alpha_2_cv_0.30,uncertainty,46,0.02406724419171903,0.08616709662625763,0.006715563520335537,0.8830500956616874,0.9999999999999996,0.09288266014659316,0.07793651850037046
uncertainty_alpha_2_cv_0.30,uncertainty,47,0.025135078436900857,0.08253085826157028,0.006944882927857604,0.8853891803736709,0.9999999999999996,0.08947574118942789,0.08414892410117374
uncertainty_alpha_2_cv_0.30,uncertainty,48,0.026218496059862175,0.07913794520450475,0.00717543000382139,0.8874681287318112,0.9999999999999996,0.08631337520832613,0.09066990538203847
uncertainty_alpha_2_cv_0.30,uncertainty,49,0.027316256457346637,0.07597177640420819,0.007407199591217631,0.8893047675472271,0.9999999999999996,0.08337897599542582,0.09749936018091233
uncertainty_alpha_2_cv_0.30,uncertainty,50,0.02842706844990043,0.07301701722459775,0.007640201682566878,0.8909157126429346,0.9999999999999996,0.08065721890716462,0.10463590506670369
cost_cu_1_co_1,cost,0,0.98,0.01,0.01,0.0,1.0,0.02,1.0
cost_cu_1_co_1,cost,1,0.948929818098752,0.019304706862262735,0.030756284856909358,0.0010091901820757547,0.9999999999999999,0.050060991719172096,1.593201340810433
cost_cu_1_co_1,cost,2,0.8841705917902959,0.03687086502495302,0.07601575750687306,0.0029427856778778475,0.9999999999999999,0.11288662253182608,2.061675457178128
cost_cu_1_co_1,cost,3,0.7657207660807259,0.069032155527668,0.1586523454946643,0.006594732896941648,1.0,0.22768450102233231,2.2982383250523974
cost_cu_1_co_1,cost,4,0.5884172487580629,0.12472192256519171,0.2735555030814587,0.013305325595286549,0.9999999999999999,0.3982774256466504,2.193323334464093
cost_cu_1_co_1,cost,5,0.3870401768298029,0.21235127416370309,0.37554670305821086,0.025061845948283375,1.0000000000000002,0.587897977221914,1.7685163629802347
cost_cu_1_co_1,cost,6,0.21928749129022845,0.3310305353368459,0.4055043704794523,0.044177602893473465,1.0000000000000002,0.7365349058162982,1.2249757263837435
cost_cu_1_co_1,cost,7,0.11297050668309441,0.46164084838622255,0.35312213177040935,0.07226651316027366,0.9999999999999999,0.8147629801566318,0.764928261883309
cost_cu_1_co_1,cost,8,0.05695832376332864,0.5734850407271432,0.26050082951909853,0.10905580599042947,0.9999999999999998,0.8339858702462417,0.45424171690476833
cost_cu_1_co_1,cost,9,0.02981537820670388,0.6455852610941579,0.172288395510752,0.15231096518838613,1.0,0.81787365660491,0.266871637092136
cost_cu_1_co_1,cost,10,0.016706728259660103,0.6767676329434179,0.10750084699864304,0.1990247917982788,0.9999999999999999,0.784268479942061,0.1588445454034159
cost_cu_1_co_1,cost,11,0.010138931931373218,0.6775143349090924,0.0657393023056792,0.24660743085385514,0.9999999999999999,0.7432536372147716,0.09703012750940536
cost_cu_1_co_1,cost,12,0.006713230852225872,0.6595618304037532,0.04040860778081041,0.2933163309632106,1.0,0.6999704381845636,0.06126583728484429
cost_cu_1_co_1,cost,13,0.00488738516520204,0.6315807838442177,0.02537906435390452,0.33815276663667576,1.0,0.6569598481981221,0.04018340171692808
cost_cu_1_co_1,cost,14,0.003927035847520249,0.5989760962827768,0.01647762634921132,0.38061924152049165,1.0,0.6154537226319882,0.027509655980381936
cost_cu_1_co_1,cost,15,0.003461594588806929,0.564853138110693,0.011167808882064856,0.42051745841843524,1.0,0.5760209469927579,0.019771172590841348
cost_cu_1_co_1,cost,16,0.0032940849396538747,0.5309168374867897,0.007972170342132478,0.4578169072314239,1.0,0.5388890078289222,0.015015855175869876
cost_cu_1_co_1,cost,17,0.003315257601545235,0.4980684051458577,0.006038983360609218,0.49257735389198787,1.0,0.504107388506467,0.01212480715142074
cost_cu_1_co_1,cost,18,0.00346239077917215,0.4667582189454239,0.004874468823224254,0.5249049214521797,1.0,0.47163268776864814,0.010443241544278422
cost_cu_1_co_1,cost,19,0.0036984420331074657,0.4371855705717344,0.004188417761166665,0.5549275696339915,1.0,0.4413739883329011,0.009580411713243907
cost_cu_1_co_1,cost,20,0.0040010215008212365,0.40941028808690094,0.003807218616834587,0.5827814717954432,0.9999999999999999,0.4132175067037355,0.009299274413999267
cost_cu_1_co_1,cost,21,0.0043563416231532206,0.38341521949708485,0.0036249578008317814,0.60860348107893,0.9999999999999999,0.3870401772979166,0.009454392044182644
cost_cu_1_co_1,cost,22,0.004755791565094346,0.35914149854514077,0.0035756936322750396,0.6325270162574897,1.0,0.3627171921774158,0.009956225183555633
cost_cu_1_co_1,cost,23,0.005193943067811645,0.3365086527388267,0.003617518292582445,0.6546798859007791,0.9999999999999998,0.34012617103140913,0.010750149403706707
cost_cu_1_co_1,cost,24,0.005667359973500176,0.3154261730901693,0.003723245150497269,0.6751832217858331,0.9999999999999998,0.31914941824066656,0.011803856078337938
cost_cu_1_co_1,cost,25,0.0061738704479773025,0.29580020614771735,0.003874871855299033,0.6941510515490061,0.9999999999999998,0.2996750780030164,0.01309962526991611
cost_cu_1_co_1,cost,26,0.006712112198415241,0.27753741794879844,0.0040602295698402985,0.7116902402829459,0.9999999999999999,0.28159764751863875,0.014629485277510764
cost_cu_1_co_1,cost,27,0.007281242043471358,0.26054719491830913,0.004270919707489887,0.7279006433307296,1.0,0.264818114625799,0.016392115481530987
cost_cu_1_co_1,cost,28,0.007880746547073061,0.24474285448926514,0.004501021959749946,0.7428753770039117,0.9999999999999998,0.24924387644901508,0.018390820721376235
cost_cu_1_co_1,cost,29,0.008510316082574318,0.23004226026906255,0.0047462721940789735,0.7567011514542841,0.9999999999999999,0.23478853246314152,0.020632175099164943
cost_cu_1_co_1,cost,30,0.009169759430569429,0.21636807707859107,0.005003531392618918,0.7694586320982205,1.0,0.22137160847120999,0.023125090633409347
cost_cu_1_co_1,cost,31,0.009858944808989927,0.2036478081773803,0.005270437715460793,0.7812228092981689,0.9999999999999999,0.20891824589284108,0.025880159293785097
cost_cu_1_co_1,cost,32,0.010577758452354445,0.19181370187882457,0.005545175568466087,0.7920633641003547,0.9999999999999998,0.19735887744729066,0.028909173401852013
cost_cu_1_co_1,cost,33,0.011326075095209357,0.18080258159862986,0.005826320492133027,0.8020450228140277,0.9999999999999999,0.18662890209076288,0.032224763831453944
cost_cu_1_co_1,cost,34,0.012103736769741453,0.17055563312912628,0.006112733780730959,0.8112278963204013,1.0,0.17666836690985724,0.03584011661522231
cost_cu_1_co_1,cost,35,0.012910537428494516,0.16101817040195945,0.006403490228817227,0.8196678019407287,1.0,0.16742166063077668,0.03976874294889704
cost_cu_1_co_1,cost,36,0.013746211839373176,0.15213939313586392,0.006697828106815864,0.827416566917947,0.9999999999999999,0.15883722124267977,0.04402428568145104
cost_cu_1_co_1,cost,37,0.014610427684834858,0.143872144782264,0.006995114199299844,0.8345223133336013,1.0,0.15086725898156386,0.048620351145013126
cost_cu_1_co_1,cost,38,0.015502780075843063,0.13617267598890137,0.0072948191761648285,0.8410297247590907,1.0,0.1434674951650662,0.05357035927500893
cost_cu_1_co_1,cost,39,0.016422787947290313,0.12900041673701645,0.007596500082927845,0.8469802952327653,0.9999999999999999,0.1365969168199443,0.058887407305158276
cost_cu_1_co_1,cost,40,0.01736989203554486,0.12231775896471836,0.007899787672894988,0.8524125613268417,1.0,0.13021754663761334,0.06458414329822396
cost_cu_1_co_1,cost,41,0.018343454001405992,0.11608985062019928,0.008204377220858063,0.8573623181575366,1.0,0.12429422784105734,0.0706726486167993
cost_cu_1_co_1,cost,42,0.01934275667289469,0.11028440150983958,0.008510021578945629,0.8618628202383201,1.0,0.11879442308878521,0.07716432661772539
cost_cu_1_co_1,cost,43,0.020367005016059942,0.10487150094539227,0.008816525959549812,0.8659449680789979,1.0,0.11368802690494208,0.0840697985636791
cost_cu_1_co_1,cost,44,0.021415327933525744,0.09982344694704719,0.009123743692932054,0.8696374814264949,0.9999999999999999,0.10894719063997924,0.0913988043086899
cost_cu_1_co_1,cost,45,0.02248678050380823,0.09511458662050207,0.009431572865331556,0.8729670600103581,0.9999999999999999,0.10454615948583362,0.09916010993100997
cost_cu_1_co_1,cost,46,0.023580346835547845,0.0907211672261891,0.009739953310393745,0.8759585326278693,1.0,0.10046112053658285,0.10736141970164208
cost_cu_1_co_1,cost,47,0.024694943200911347,0.08662119741847664,0.010048864022344773,0.8786349953582672,0.9999999999999999,0.09667006144082141,0.11600929474338242
cost_cu_1_co_1,cost,48,0.0258294215207987,0.0827943181026662,0.010358320718304224,0.8810179396582307,0.9999999999999999,0.09315263882097043,0.12510907699559468
cost_cu_1_co_1,cost,49,0.026982573136587126,0.07922168235535307,0.010668373461846953,0.8831273710462128,0.9999999999999999,0.08989005581720003,0.1346648183257886
cost_cu_1_co_1,cost,50,0.0281531326023774,0.07588584386254513,0.01097910449495832,0.884981919040119,0.9999999999999999,0.08686494835750344,0.14467921731021643
cost_cu_5_co_1,cost,0,0.98,0.01,0.01,0.0,1.0,0.02,1.0
cost_cu_5_co_1,cost,1,0.948929818098752,0.019304706862262735,0.030756284856909358,0.0010091901820757547,0.9999999999999999,0.050060991719172096,1.593201340810433
cost_cu_5_co_1,cost,2,0.8841705917902959,0.03687086502495302,0.07601575750687306,0.0029427856778778475,0.9999999999999999,0.11288662253182608,2.061675457178128
cost_cu_5_co_1,cost,3,0.7657207660807259,0.069032155527668,0.1586523454946643,0.006594732896941648,1.0,0.22768450102233231,2.2982383250523974
cost_cu_5_co_1,cost,4,0.5884172487580629,0.12472192256519171,0.2735555030814587,0.013305325595286549,0.9999999999999999,0.3982774256466504,2.193323334464093
cost_cu_5_co_1,cost,5,0.3870401768298029,0.21235127416370309,0.37554670305821086,0.025061845948283375,1.0000000000000002,0.587897977221914,1.7685163629802347
cost_cu_5_co_1,cost,6,0.21928749129022845,0.3310305353368459,0.4055043704794523,0.044177602893473465,1.0000000000000002,0.7365349058162982,1.2249757263837435
cost_cu_5_co_1,cost,7,0.11297050668309441,0.46164084838622255,0.35312213177040935,0.07226651316027366,0.9999999999999999,0.8147629801566318,0.764928261883309
cost_cu_5_co_1,cost,8,0.05695832376332864,0.5734850407271432,0.26050082951909853,0.10905580599042947,0.9999999999999998,0.8339858702462417,0.45424171690476833
cost_cu_5_co_1,cost,9,0.02981537820670388,0.6455852610941579,0.172288395510752,0.15231096518838613,1.0,0.81787365660491,0.266871637092136
cost_cu_5_co_1,cost,10,0.016706728259660103,0.6767676329434179,0.10750084699864304,0.1990247917982788,0.9999999999999999,0.784268479942061,0.1588445454034159
cost_cu_5_co_1,cost,11,0.010138931931373218,0.6775143349090924,0.0657393023056792,0.24660743085385514,0.9999999999999999,0.7432536372147716,0.09703012750940536
cost_cu_5_co_1,cost,12,0.006713230852225872,0.6595618304037532,0.04040860778081041,0.2933163309632106,1.0,0.6999704381845636,0.06126583728484429
cost_cu_5_co_1,cost,13,0.00488738516520204,0.6315807838442177,0.02537906435390452,0.33815276663667576,1.0,0.6569598481981221,0.04018340171692808
cost_cu_5_co_1,cost,14,0.003927035847520249,0.5989760962827768,0.01647762634921132,0.38061924152049165,1.0,0.6154537226319882,0.027509655980381936
cost_cu_5_co_1,cost,15,0.003461594588806929,0.564853138110693,0.011167808882064856,0.42051745841843524,1.0,0.5760209469927579,0.019771172590841348
cost_cu_5_co_1,cost,16,0.0032940849396538747,0.5309168374867897,0.007972170342132478,0.4578169072314239,1.0,0.5388890078289222,0.015015855175869876
cost_cu_5_co_1,cost,17,0.003315257601545235,0.4980684051458577,0.006038983360609218,0.49257735389198787,1.0,0.504107388506467,0.01212480715142074
cost_cu_5_co_1,cost,18,0.00346239077917215,0.4667582189454239,0.004874468823224254,0.5249049214521797,1.0,0.47163268776864814,0.010443241544278422
cost_cu_5_co_1,cost,19,0.0036984420331074657,0.4371855705717344,0.004188417761166665,0.5549275696339915,1.0,0.4413739883329011,0.009580411713243907
cost_cu_5_co_1,cost,20,0.0040010215008212365,0.40941028808690094,0.003807218616834587,0.5827814717954432,0.9999999999999999,0.4132175067037355,0.009299274413999267
cost_cu_5_co_1,cost,21,0.0043563416231532206,0.38341521949708485,0.0036249578008317814,0.60860348107893,0.9999999999999999,0.3870401772979166,0.009454392044182644
cost_cu_5_co_1,cost,22,0.004755791565094346,0.35914149854514077,0.0035756936322750396,0.6325270162574897,1.0,0.3627171921774158,0.009956225183555633
cost_cu_5_co_1,cost,23,0.005193943067811645,0.3365086527388267,0.003617518292582445,0.6546798859007791,0.9999999999999998,0.34012617103140913,0.010750149403706707
cost_cu_5_co_1,cost,24,0.005667359973500176,0.3154261730901693,0.003723245150497269,0.6751832217858331,0.9999999999999998,0.31914941824066656,0.011803856078337938
cost_cu_5_co_1,cost,25,0.0061738704479773025,0.29580020614771735,0.003874871855299033,0.6941510515490061,0.9999999999999998,0.2996750780030164,0.01309962526991611
cost_cu_5_co_1,cost,26,0.006712112198415241,0.27753741794879844,0.0040602295698402985,0.7116902402829459,0.9999999999999999,0.28159764751863875,0.014629485277510764
cost_cu_5_co_1,cost,27,0.007281242043471358,0.26054719491830913,0.004270919707489887,0.7279006433307296,1.0,0.264818114625799,0.016392115481530987
cost_cu_5_co_1,cost,28,0.007880746547073061,0.24474285448926514,0.004501021959749946,0.7428753770039117,0.9999999999999998,0.24924387644901508,0.018390820721376235
cost_cu_5_co_1,cost,29,0.008510316082574318,0.23004226026906255,0.0047462721940789735,0.7567011514542841,0.9999999999999999,0.23478853246314152,0.020632175099164943
cost_cu_5_co_1,cost,30,0.009169759430569429,0.21636807707859107,0.005003531392618918,0.7694586320982205,1.0,0.22137160847120999,0.023125090633409347
cost_cu_5_co_1,cost,31,0.009858944808989927,0.2036478081773803,0.005270437715460793,0.7812228092981689,0.9999999999999999,0.20891824589284108,0.025880159293785097
cost_cu_5_co_1,cost,32,0.010577758452354445,0.19181370187882457,0.005545175568466087,0.7920633641003547,0.9999999999999998,0.19735887744729066,0.028909173401852013
cost_cu_5_co_1,cost,33,0.011326075095209357,0.18080258159862986,0.005826320492133027,0.8020450228140277,0.9999999999999999,0.18662890209076288,0.032224763831453944
cost_cu_5_co_1,cost,34,0.012103736769741453,0.17055563312912628,0.006112733780730959,0.8112278963204013,1.0,0.17666836690985724,0.03584011661522231
cost_cu_5_co_1,cost,35,0.012910537428494516,0.16101817040195945,0.006403490228817227,0.8196678019407287,1.0,0.16742166063077668,0.03976874294889704
cost_cu_5_co_1,cost,36,0.013746211839373176,0.15213939313586392,0.006697828106815864,0.827416566917947,0.9999999999999999,0.15883722124267977,0.04402428568145104
cost_cu_5_co_1,cost,37,0.014610427684834858,0.143872144782264,0.006995114199299844,0.8345223133336013,1.0,0.15086725898156386,0.048620351145013126
cost_cu_5_co_1,cost,38,0.015502780075843063,0.13617267598890137,0.0072948191761648285,0.8410297247590907,1.0,0.1434674951650662,0.05357035927500893
cost_cu_5_co_1,cost,39,0.016422787947290313,0.12900041673701645,0.007596500082927845,0.8469802952327653,0.9999999999999999,0.1365969168199443,0.058887407305158276
cost_cu_5_co_1,cost,40,0.01736989203554486,0.12231775896471836,0.007899787672894988,0.8524125613268417,1.0,0.13021754663761334,0.06458414329822396
cost_cu_5_co_1,cost,41,0.018343454001405992,0.11608985062019928,0.008204377220858063,0.8573623181575366,1.0,0.12429422784105734,0.0706726486167993
cost_cu_5_co_1,cost,42,0.01934275667289469,0.11028440150983958,0.008510021578945629,0.8618628202383201,1.0,0.11879442308878521,0.07716432661772539
cost_cu_5_co_1,cost,43,0.020367005016059942,0.10487150094539227,0.008816525959549812,0.8659449680789979,1.0,0.11368802690494208,0.0840697985636791
cost_cu_5_co_1,cost,44,0.021415327933525744,0.09982344694704719,0.009123743692932054,0.8696374814264949,0.9999999999999999,0.10894719063997924,0.0913988043086899
cost_cu_5_co_1,cost,45,0.02248678050380823,0.09511458662050207,0.009431572865331556,0.8729670600103581,0.9999999999999999,0.10454615948583362,0.09916010993100997
cost_cu_5_co_1,cost,46,0.023580346835547845,0.0907211672261891,0.009739953310393745,0.8759585326278693,1.0,0.10046112053658285,0.10736141970164208
cost_cu_5_co_1,cost,47,0.024694943200911347,0.08662119741847664,0.010048864022344773,0.8786349953582672,0.9999999999999999,0.09667006144082141,0.11600929474338242
cost_cu_5_co_1,cost,48,0.0258294215207987,0.0827943181026662,0.010358320718304224,0.8810179396582307,0.9999999999999999,0.09315263882097043,0.12510907699559468
cost_cu_5_co_1,cost,49,0.026982573136587126,0.07922168235535307,0.010668373461846953,0.8831273710462128,0.9999999999999999,0.08989005581720003,0.1346648183257886
cost_cu_5_co_1,cost,50,0.0281531326023774,0.07588584386254513,0.01097910449495832,0.884981919040119,0.9999999999999999,0.08686494835750344,0.14467921731021643
cost_cu_10_co_1,cost,0,0.98,0.01,0.01,0.0,1.0,0.02,1.0
cost_cu_10_co_1,cost,1,0.948929818098752,0.019304706862262735,0.030756284856909358,0.0010091901820757547,0.9999999999999999,0.050060991719172096,1.593201340810433
cost_cu_10_co_1,cost,2,0.8841705917902959,0.03687086502495302,0.07601575750687306,0.0029427856778778475,0.9999999999999999,0.11288662253182608,2.061675457178128
cost_cu_10_co_1,cost,3,0.7657207660807259,0.069032155527668,0.1586523454946643,0.006594732896941648,1.0,0.22768450102233231,2.2982383250523974
cost_cu_10_co_1,cost,4,0.5884172487580629,0.12472192256519171,0.2735555030814587,0.013305325595286549,0.9999999999999999,0.3982774256466504,2.193323334464093
cost_cu_10_co_1,cost,5,0.3870401768298029,0.21235127416370309,0.37554670305821086,0.025061845948283375,1.0000000000000002,0.587897977221914,1.7685163629802347
cost_cu_10_co_1,cost,6,0.21928749129022845,0.3310305353368459,0.4055043704794523,0.044177602893473465,1.0000000000000002,0.7365349058162982,1.2249757263837435
